participantId,group,stepFromNewGoal,posterior,plotGroup
always_committed_session_29_player1,sampleJointGoal_fromStart,3,0.921264414413127,"sampleJointGoal
fromStart"
always_committed_session_29_player1,sampleJointGoal_fromStart,4,0.9104647754603665,"sampleJointGoal
fromStart"
always_committed_session_29_player1,sampleJointGoal_fromStart,5,0.999751989941195,"sampleJointGoal
fromStart"
always_committed_session_29_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_29_player2,sampleJointGoal_fromStart,1,0.721483135187443,"sampleJointGoal
fromStart"
always_committed_session_29_player2,sampleJointGoal_fromStart,2,0.8101078441086058,"sampleJointGoal
fromStart"
always_committed_session_29_player2,sampleJointGoal_fromStart,3,0.8117259380498234,"sampleJointGoal
fromStart"
always_committed_session_29_player2,sampleJointGoal_fromStart,4,0.8153339914070916,"sampleJointGoal
fromStart"
always_committed_session_29_player2,sampleJointGoal_fromStart,5,0.9364871233582354,"sampleJointGoal
fromStart"
always_committed_session_2_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_2_player1,sampleJointGoal_fromStart,1,0.727848337672353,"sampleJointGoal
fromStart"
