trialIndex,experimentType,partnerAgentType,currentPlayer,participantID,roomId,humanPlayerIndex,aiPlayerIndex,partnerFallbackOccurred,partnerFallbackReason,partnerFallbackStage,partnerFallbackTime,partnerFallbackAIType,collaborationSucceeded,player1GoalReachedStep,player2GoalReachedStep,newGoalPresented,newGoalPosition,distanceCondition,isNewGoalCloserToPlayer2,trialStartTime,gptErrorEvents,currentPlayerIndex,player1Trajectory,player2Trajectory,player1Actions,player2Actions,player1RT,player2RT,player1CurrentGoal,player2CurrentGoal,player1FirstDetectedGoal,player2FirstDetectedGoal,player1FinalReachedGoal,player2FinalReachedGoal,firstDetectedSharedGoal,_finalized,completed,endTime,newGoalPresentedTime,totalSteps,source_file,file_id
6,2P3G,human,1,5efaf5d5540ce9953f995009,eb76ae37-255a-4cfa-a16b-78dc1b788aaa,,,False,,,,,1.0,21,25,True,"[11,9]",closer_to_player1,0.0,1757695658147,[],"[1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[8,8],[9,8],[10,8],[11,8],[12,8]]","[[7,14],[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[8,8],[9,8],[10,8],[11,8],[12,8]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[1030,1269,1453,1623,1805,2046,2424,2759,2951,3154,3354,3782]","[923,1187,1340,1515,1692,1868,3119,3438,3635,3802,3978,4132,4289]","[null,null,null,null,null,null,1,1,1,1,1,1]","[null,null,null,null,null,null,null,1,2,2,1,1,1]",1.0,1.0,1,1,1.0,False,True,1757695662436,19.0,25,experiment_data_5efaf5d5540ce9953f995009_room_eb76ae37-255a-4cfa-a16b-78dc1b788aaa_2025-09-12T16-58-25-097Z.xlsx,experiment_data_5efaf5d5540ce9953f995009_room_eb76ae37-255a-4cfa-a16b-78dc1b788aaa_2025-09-12T16-58-25-097Z.xlsx
7,2P3G,human,1,5efaf5d5540ce9953f995009,eb76ae37-255a-4cfa-a16b-78dc1b788aaa,,,False,,,,,1.0,39,30,True,"[8,8]",equal_to_both,0.0,1757695664454,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0]","[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[8,7],[9,7],[10,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6],[0,6],[0,6]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1]]","[694,909,1074,1243,1434,1612,1804,2166,2398,2582,2796,3043,3543,3650,3787,3911,4019,4145,4271,4379,4502,4612]","[796,953,1136,1300,1470,1651,1819,2010,2245,2416,2592,2758,2907,3035,3202,3398,3598]","[null,null,null,null,null,null,null,1,1,1,1,1,1,1,0,2,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0]",1.0,0.0,0,0,0.0,False,True,1757695669067,32.0,39,experiment_data_5efaf5d5540ce9953f995009_room_eb76ae37-255a-4cfa-a16b-78dc1b788aaa_2025-09-12T16-58-25-097Z.xlsx,experiment_data_5efaf5d5540ce9953f995009_room_eb76ae37-255a-4cfa-a16b-78dc1b788aaa_2025-09-12T16-58-25-097Z.xlsx
8,2P3G,human,1,5efaf5d5540ce9953f995009,eb76ae37-255a-4cfa-a16b-78dc1b788aaa,,,False,,,,,1.0,23,28,True,"[10,4]",equal_to_both,0.0,1757695671080,[],"[1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1]","[[7,11],[7,12],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[8,6],[9,6],[10,6],[11,6],[12,6]]","[[7,1],[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[8,6],[9,6],[10,6],[11,6],[12,6]]","[[0,1],[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[1131,1375,2066,2318,2489,2646,2813,2979,3133,3631,3873,4057,4227,4423,4624]","[972,1398,1587,1770,1944,2113,2281,4434,4757,4936,5131,5299,5447]","[null,null,null,null,null,null,null,null,null,1,1,1,1,1,1]","[null,null,null,null,null,null,null,1,2,1,1,1,1]",1.0,1.0,1,1,1.0,False,True,1757695676528,22.0,28,experiment_data_5efaf5d5540ce9953f995009_room_eb76ae37-255a-4cfa-a16b-78dc1b788aaa_2025-09-12T16-58-25-097Z.xlsx,experiment_data_5efaf5d5540ce9953f995009_room_eb76ae37-255a-4cfa-a16b-78dc1b788aaa_2025-09-12T16-58-25-097Z.xlsx
9,2P3G,human,1,5efaf5d5540ce9953f995009,eb76ae37-255a-4cfa-a16b-78dc1b788aaa,,,False,,,,,1.0,24,19,False,,no_new_goal,,1757695678541,[],"[1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0]","[[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[8,6],[8,5],[8,4],[8,3],[8,2],[8,1]]","[[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[8,6],[8,5],[8,4],[8,3],[8,2],[8,1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[1079,1278,1486,1657,1853,2316,2518,3028,3164,3289,3415,3524]","[665,855,1000,1145,1296,1766,1933,2101,2274,2432,2609,2771]","[null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695682066,,24,experiment_data_5efaf5d5540ce9953f995009_room_eb76ae37-255a-4cfa-a16b-78dc1b788aaa_2025-09-12T16-58-25-097Z.xlsx,experiment_data_5efaf5d5540ce9953f995009_room_eb76ae37-255a-4cfa-a16b-78dc1b788aaa_2025-09-12T16-58-25-097Z.xlsx
10,2P3G,human,1,5efaf5d5540ce9953f995009,eb76ae37-255a-4cfa-a16b-78dc1b788aaa,,,False,,,,,1.0,20,24,True,"[7,6]",closer_to_player2,1.0,1757695684085,[],"[1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1]","[[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2]]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[959,1158,1323,1486,1656,1866,3255,3584,3835,4032,4185,4342]","[874,1067,1235,1395,1575,1739,4134,4297,4468,4647,4817,4990]","[null,null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695689076,18.0,24,experiment_data_5efaf5d5540ce9953f995009_room_eb76ae37-255a-4cfa-a16b-78dc1b788aaa_2025-09-12T16-58-25-097Z.xlsx,experiment_data_5efaf5d5540ce9953f995009_room_eb76ae37-255a-4cfa-a16b-78dc1b788aaa_2025-09-12T16-58-25-097Z.xlsx
11,2P3G,human,1,5efaf5d5540ce9953f995009,eb76ae37-255a-4cfa-a16b-78dc1b788aaa,,,False,,,,,1.0,24,18,True,"[7,8]",closer_to_player2,0.0,1757695691093,[],"[1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[8,9],[9,9],[10,9],[11,9],[12,9],[13,9]]","[[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[8,9],[9,9],[10,9],[11,9],[12,9],[13,9]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[1192,1392,1574,1748,1943,2278,2788,2914,3023,3148,3286,3411]","[666,843,994,1138,1288,1625,1809,1983,2151,2317,2479,2616]","[null,null,null,null,null,1,1,1,1,1,1,1]","[null,null,null,null,null,1,1,1,1,1,1,1]",1.0,1.0,1,1,1.0,False,True,1757695694504,15.0,24,experiment_data_5efaf5d5540ce9953f995009_room_eb76ae37-255a-4cfa-a16b-78dc1b788aaa_2025-09-12T16-58-25-097Z.xlsx,experiment_data_5efaf5d5540ce9953f995009_room_eb76ae37-255a-4cfa-a16b-78dc1b788aaa_2025-09-12T16-58-25-097Z.xlsx
0,2P3G,human,1,5f0a686635f72917e94c7a63,db2021d6-0a33-4478-a117-bf4fbec70cd4,,,False,,,,,1.0,26,25,True,"[7,9]",equal_to_both,0.0,1757695360760,[],"[0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8],[1,8]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8],[1,8]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[853,1084,1238,1385,1545,1692,3261,4610,5036,5509,6446,6645,6797]","[928,1300,1586,1885,2208,2561,3874,4283,4755,5542,5791,6036,6777]","[null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695367558,14.0,26,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx
1,2P3G,human,1,5f0a686635f72917e94c7a63,db2021d6-0a33-4478-a117-bf4fbec70cd4,,,False,,,,,1.0,24,22,False,,no_new_goal,,1757695369563,[],"[0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[8,7],[9,7],[10,7],[11,7],[12,7]]","[[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[8,7],[9,7],[10,7],[11,7],[12,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[998,1209,1354,1508,1657,1810,3848,5355,5896,6105,6362,6480]","[1104,1431,1661,1991,2177,2541,4646,5024,5344,5584,5892,6184]","[null,null,null,null,null,null,1,1,1,1,1,1]","[null,null,null,null,null,null,1,1,1,1,1,1]",1.0,1.0,1,1,1.0,False,True,1757695376043,,24,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx
2,2P3G,human,1,5f0a686635f72917e94c7a63,db2021d6-0a33-4478-a117-bf4fbec70cd4,,,False,,,,,1.0,28,27,True,"[6,8]",closer_to_player2,0.0,1757695378048,[],"[1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13]]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[1143,1323,1515,1667,1794,2140,2272,3229,4434,4778,5257,5865,6123,6796]","[1124,1464,1672,2004,2219,2579,2917,3881,4163,4433,4849,5211,5542,6449]","[null,null,null,null,null,null,null,1,2,1,1,1,1,1]","[null,null,null,null,null,null,null,1,2,1,1,1,1,1]",1.0,1.0,1,1,1.0,False,True,1757695384845,16.0,28,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx
3,2P3G,human,1,5f0a686635f72917e94c7a63,db2021d6-0a33-4478-a117-bf4fbec70cd4,,,False,,,,,0.0,-1,-1,False,,closer_to_player1,,1757695386852,[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2],[7,1],[7,0],[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[5,7],[6,7],[7,7],[8,7],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2],[7,1],[7,0],[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[7,10],[7,11]]","[[7,0],[7,1]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[0,1],[0,1]]","[1247,1428,1566,1720,2056,2190,2333,6351,6534,6687,6965,7385,7575,7716,7851,8283,8513,8667,8827,8964,9095,9472,10078,10290,10448,11686,11932,12164,12440,13232,13546,13718,13877,14131,14281,20357,20543,20681,20896,21030,21165,21806,23196,23625,23846,23980,24108,24234,24348,24474,24741,25005,25148,25271,25381,25513,25640,25764,25892,26010,26138,26264]","[27696,27941]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[null,null]",0.0,,-1,-1,,False,False,1757695412863,,60,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx
4,2P3G,human,1,5f0a686635f72917e94c7a63,db2021d6-0a33-4478-a117-bf4fbec70cd4,,,False,,,,,1.0,27,30,True,"[4,6]",closer_to_player1,0.0,1757695414868,[],"[1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,14],[7,14],[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[1375,1522,1654,1791,1921,2059,2590,3103,3312,3726,4420,4593,4729,4861]","[205,1851,2588,2654,3041,3043,3242,3468,3939,4133,4347,4519,4746,5444,5666,5870]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,null,0,2,2,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695420739,20.0,30,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx
5,2P3G,human,1,5f0a686635f72917e94c7a63,db2021d6-0a33-4478-a117-bf4fbec70cd4,,,False,,,,,1.0,26,30,True,"[4,3]",closer_to_player1,0.0,1757695422744,[],"[1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1]","[[7,0],[6,0],[5,0],[6,0],[6,1],[6,2],[6,3],[6,4],[6,5],[6,6],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[14,7],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[-1,0],[-1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[1184,2039,2602,2903,3094,3484,3713,3848,3983,4366,4683,4866,5185,5646,5815,5958]","[771,1165,1322,1577,2611,2979,3334,5334,5744,5872,6073,6287,6508,6722]","[0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0]","[0,0,0,0,0,0,2,2,2,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695429467,3.0,30,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx
6,2P3G,human,1,5f0a686635f72917e94c7a63,db2021d6-0a33-4478-a117-bf4fbec70cd4,,,False,,,,,1.0,26,27,False,,no_new_goal,,1757695431473,[],"[0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[0,13],[0,13],[1,13],[2,13],[3,13],[4,13],[5,13],[6,13]]","[[7,14],[6,14],[5,14],[4,14],[3,14],[2,14],[1,14],[7,7],[7,8],[7,9],[7,10],[7,11],[7,12]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[734,898,1027,1150,1285,1429,2479,3898,4030,4240,4426,4729,5225,5418]","[816,1124,1400,1670,2200,2201,2471,3021,3081,3513,4888,5233,5733]","[null,null,null,null,null,null,1,1,1,1,1,1,1,1]","[0,0,0,0,1,1,1,1,1,1,1,1,1]",1.0,0.0,1,1,1.0,False,True,1757695437206,,27,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx
7,2P3G,human,1,5f0a686635f72917e94c7a63,db2021d6-0a33-4478-a117-bf4fbec70cd4,,,False,,,,,1.0,28,32,True,"[10,8]",equal_to_both,1.0,1757695439213,[],"[0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1]","[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[1035,1191,1344,1475,1595,1737,1859,1982,2863,3025,3764,4848,5448,5981,6133,6288,6408,6543]","[1291,1695,2288,2705,3041,3351,3703,5422,5798,6066,6681,6754,6945,7302]","[null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695446516,21.0,32,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx
8,2P3G,human,1,5f0a686635f72917e94c7a63,db2021d6-0a33-4478-a117-bf4fbec70cd4,,,False,,,,,1.0,19,35,False,,no_new_goal,,1757695448521,[],"[0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1]","[[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[8,6],[9,6],[10,6],[11,6],[12,6],[13,0],[13,1],[13,2],[13,3],[13,4],[13,5]]","[[7,1],[7,0],[7,0],[7,0],[7,0],[7,0],[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[8,5],[9,5],[10,5],[11,5],[12,5],[12,6]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[1,0]]","[901,1073,1205,1335,1468,2365,2581,3249,3404,3540,3685,6012,6326,6446,6632,6791,7013]","[929,1301,1625,2196,2265,2630,3405,3646,3949,4193,4777,5624,5829,6223,6225,6903,6904,7082]","[null,null,null,null,null,1,1,1,1,1,1,1,1,1,1,1,1]","[null,null,null,null,null,null,null,null,null,null,null,1,1,1,1,1,1,1]",1.0,1.0,1,1,1.0,False,True,1757695455604,,35,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx
9,2P3G,human,1,5f0a686635f72917e94c7a63,db2021d6-0a33-4478-a117-bf4fbec70cd4,,,False,,,,,1.0,11,35,True,"[7,11]",equal_to_both,0.0,1757695457610,[],"[1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1]","[[7,11],[6,11],[5,11],[4,11],[5,11],[6,11],[13,7],[13,8],[12,8],[11,8],[10,8],[9,8],[9,9],[9,10],[9,11],[8,11]]","[[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[3,14],[3,14],[3,14],[3,14],[4,14],[5,14],[6,14],[7,14],[8,14],[8,13],[8,12],[8,11]]","[[-1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[-1,0]]","[1026,1173,1328,2302,2499,2690,8790,9522,9655,9806,9947,10358,10532,10698,10994,11182]","[976,1379,1774,2159,2632,3288,3549,3766,3960,4188,7175,7455,7881,8218,8594,10952,11393,11720,12073]","[0,0,0,2,2,2,1,1,1,2,2,2,2,2,2,2]","[1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",0.0,1.0,2,2,0.0,False,True,1757695469684,5.0,35,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx,experiment_data_5f0a686635f72917e94c7a63_room_db2021d6-0a33-4478-a117-bf4fbec70cd4_2025-09-12T16-47-00-067Z.xlsx
