trialIndex,experimentType,partnerAgentType,currentPlayer,participantId,roomId,humanPlayerIndex,aiPlayerIndex,partnerFallbackOccurred,partnerFallbackReason,partnerFallbackStage,partnerFallbackTime,partnerFallbackAIType,collaborationSucceeded,player1GoalReachedStep,player2GoalReachedStep,newGoalPresented,newGoalPosition,distanceCondition,isNewGoalCloserToPlayer2,trialStartTime,gptErrorEvents,currentPlayerIndex,player1Trajectory,player2Trajectory,player1Actions,player2Actions,player1RT,player2RT,player1CurrentGoal,player2CurrentGoal,player1FirstDetectedGoal,player2FirstDetectedGoal,player1FinalReachedGoal,player2FinalReachedGoal,firstDetectedSharedGoal,_finalized,completed,endTime,newGoalPresentedTime,totalSteps,room_id,source_file,sheet_name,game_type
2,2P3G,human,2,5723714684458100120292f6,329a09b2-ad1f-4458-af0b-f7dd194297d1,,,False,,,,,1.0,28,27,True,"[5,0]",closer_to_player1,,1757695974134,[],"[1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2],[7,1]]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2],[7,1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[877,1062,1214,1364,1508,1683,1848,2034,2285,2491,2805,3092,3412,3661]","[752,939,1112,1309,1698,1899,2412,2613,2759,2932,3098,3272,3439,3630]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695977796,20.0,28,329a09b2-ad1f-4458-af0b-f7dd194297d1,experiment_data_5723714684458100120292f6_room_329a09b2-ad1f-4458-af0b-f7dd194297d1_2025-09-12T16-56-07-217Z.xlsx,ExperimentData,Human-Human
3,2P3G,human,2,5723714684458100120292f6,329a09b2-ad1f-4458-af0b-f7dd194297d1,,,False,,,,,1.0,28,27,True,"[4,3]",equal_to_both,,1757695979802,[],"[0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[914,1040,1205,1391,1559,1725,1992,2083,2273,2438,2612,2787,3394,3819]","[1173,1359,1541,1710,2096,2325,2547,2710,2860,3013,3170,3323,3489,3731]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695983622,21.0,28,329a09b2-ad1f-4458-af0b-f7dd194297d1,experiment_data_5723714684458100120292f6_room_329a09b2-ad1f-4458-af0b-f7dd194297d1_2025-09-12T16-56-07-217Z.xlsx,ExperimentData,Human-Human
4,2P3G,human,2,5723714684458100120292f6,329a09b2-ad1f-4458-af0b-f7dd194297d1,,,False,,,,,1.0,29,28,True,"[9,5]",closer_to_player1,,1757695985629,[],"[1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0]","[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[1133,1134,1146,1284,1657,1657,2180,2180,2181,2245,2705,2705,3815,4309]","[929,1125,1323,1554,1750,2272,2580,2775,2926,3096,3246,3414,3573,3745,3910]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695989939,23.0,29,329a09b2-ad1f-4458-af0b-f7dd194297d1,experiment_data_5723714684458100120292f6_room_329a09b2-ad1f-4458-af0b-f7dd194297d1_2025-09-12T16-56-07-217Z.xlsx,ExperimentData,Human-Human
5,2P3G,human,2,5723714684458100120292f6,329a09b2-ad1f-4458-af0b-f7dd194297d1,,,False,,,,,1.0,26,25,False,,no_new_goal,,1757695991944,[],"[0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2]]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[668,911,1003,1163,1436,1474,1664,1825,2011,2187,2362,3206,3434]","[1054,1406,1582,1813,1994,2170,2330,2437,2571,2744,2929,3105,3268]","[null,null,null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695995379,,26,329a09b2-ad1f-4458-af0b-f7dd194297d1,experiment_data_5723714684458100120292f6_room_329a09b2-ad1f-4458-af0b-f7dd194297d1_2025-09-12T16-56-07-217Z.xlsx,ExperimentData,Human-Human
6,2P3G,human,2,5723714684458100120292f6,329a09b2-ad1f-4458-af0b-f7dd194297d1,,,False,,,,,0.0,23,22,True,"[4,8]",closer_to_player2,,1757695997384,[],"[0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[6,8],[5,8],[4,8],[3,8]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[714,744,888,1073,1238,1376,1500,1763,1899,2288,3549]","[1023,1185,1350,1685,1860,2032,2191,2355,2517,2692,2864,3055]","[null,null,null,null,null,null,0,0,0,0,2]","[null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,2,0,0.0,False,False,1757696000934,20.0,23,329a09b2-ad1f-4458-af0b-f7dd194297d1,experiment_data_5723714684458100120292f6_room_329a09b2-ad1f-4458-af0b-f7dd194297d1_2025-09-12T16-56-07-217Z.xlsx,ExperimentData,Human-Human
7,2P3G,human,2,5723714684458100120292f6,329a09b2-ad1f-4458-af0b-f7dd194297d1,,,False,,,,,1.0,25,28,False,,no_new_goal,,1757696002941,[],"[0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1]","[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[611,786,928,1062,1233,1449,1669,1780,1991,2161,2330,2747,4147,4157]","[1090,1275,1469,1682,2047,2228,2398,2560,2746,2952,3143,4506,4682,4850]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757696007792,,28,329a09b2-ad1f-4458-af0b-f7dd194297d1,experiment_data_5723714684458100120292f6_room_329a09b2-ad1f-4458-af0b-f7dd194297d1_2025-09-12T16-56-07-217Z.xlsx,ExperimentData,Human-Human
8,2P3G,human,2,5723714684458100120292f6,329a09b2-ad1f-4458-af0b-f7dd194297d1,,,False,,,,,1.0,22,24,True,"[5,7]",closer_to_player2,,1757696009797,[],"[0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1]","[[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6]]","[[7,1],[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[978,1098,1239,1409,1568,1933,1988,2244,2518,2991,3871]","[1144,1398,1611,1811,2222,2391,2572,2703,2864,3019,3285,4237,4398]","[null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757696014196,19.0,24,329a09b2-ad1f-4458-af0b-f7dd194297d1,experiment_data_5723714684458100120292f6_room_329a09b2-ad1f-4458-af0b-f7dd194297d1_2025-09-12T16-56-07-217Z.xlsx,ExperimentData,Human-Human
9,2P3G,human,2,5723714684458100120292f6,329a09b2-ad1f-4458-af0b-f7dd194297d1,,,False,,,,,1.0,28,31,False,,no_new_goal,,1757696016203,[],"[0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1]","[[13,7],[14,7],[14,7],[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[8,6],[8,5],[8,4],[8,3],[8,2],[8,1]]","[[3,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[8,6],[8,6],[8,5],[8,4],[8,3],[8,2],[8,1]]","[[1,0],[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[973,1100,1293,1465,1638,1818,1935,2075,2235,2486,2756,3030,3390,3743,4114,5176]","[1031,1676,1864,2049,2543,2766,2959,3161,3356,3858,4425,5159,5325,5509,5684]","[null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757696021887,,31,329a09b2-ad1f-4458-af0b-f7dd194297d1,experiment_data_5723714684458100120292f6_room_329a09b2-ad1f-4458-af0b-f7dd194297d1_2025-09-12T16-56-07-217Z.xlsx,ExperimentData,Human-Human
10,2P3G,human,2,5723714684458100120292f6,329a09b2-ad1f-4458-af0b-f7dd194297d1,,,False,,,,,1.0,22,25,True,"[7,7]",closer_to_player2,,1757696023893,[],"[1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1]","[[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2]]","[[0,7],[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[1468,1610,1759,1900,2064,2198,2333,2708,3040,3363,3914,4436]","[1155,1880,2077,2256,2729,2907,3228,3457,3666,3940,4838,4995,5167]","[null,null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757696029061,19.0,25,329a09b2-ad1f-4458-af0b-f7dd194297d1,experiment_data_5723714684458100120292f6_room_329a09b2-ad1f-4458-af0b-f7dd194297d1_2025-09-12T16-56-07-217Z.xlsx,ExperimentData,Human-Human
11,2P3G,human,2,5723714684458100120292f6,329a09b2-ad1f-4458-af0b-f7dd194297d1,,,False,,,,,1.0,21,20,True,"[4,9]",equal_to_both,,1757696031067,[],"[0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0]","[[7,14],[7,14],[7,13],[7,12],[7,11],[7,10],[6,10],[6,9],[5,9],[4,9],[3,9],[2,9],[3,9]]","[[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[6,9],[5,9]]","[[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0]]","[773,894,1109,1231,1394,1633,1845,2023,2229,2414,2682,3732,3911]","[1063,1297,1531,1968,2373,2553,2706,2853]","[null,null,null,null,null,0,0,0,0,0,0,2,2]","[null,null,null,null,null,0,0,0]",0.0,0.0,2,2,0.0,False,True,1757696034979,19.0,21,329a09b2-ad1f-4458-af0b-f7dd194297d1,experiment_data_5723714684458100120292f6_room_329a09b2-ad1f-4458-af0b-f7dd194297d1_2025-09-12T16-56-07-217Z.xlsx,ExperimentData,Human-Human
0,2P2G,gpt-4.1-mini,1,57dd3b0e91b7fc0001493db9,b5ed8553-19fc-43a4-ae35-6e256c500817,0.0,1.0,False,,,,gpt-4.1-mini,1.0,30,33,False,,no_new_goal,,1757697432530,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1]","[[14,7],[14,7],[14,7],[13,7],[12,7],[13,7],[14,7],[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[8,8],[8,9],[8,10],[8,11],[8,12],[9,12],[9,11],[9,10],[9,9],[9,8],[9,7],[9,6],[9,5],[9,4],[9,3],[9,2]]","[[4,7],[3,7],[2,7],[3,7],[4,7],[5,7],[4,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[7,7],[8,7],[9,7],[10,7],[10,6],[10,5],[10,4],[10,3],[10,2],[10,1],[10,0],[10,0],[10,0],[10,1],[10,2],[10,3],[9,3],[8,3],[8,2],[8,1]]","[[1,0],[1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[-1,0],[1,0],[1,0],[1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[0,-1],[0,-1],[1,0]]","[1454,1637,2429,2610,2804,3139,3360,3773,3937,5000,5208,5402,6037,6312,6499,6803,7157,7413,7959,8451,8788,8963,9180,9496,9627,9795,10021,10256,10442,11134]","[1454,1637,2429,2610,2804,3139,3360,3773,3937,5000,5208,5402,6037,6312,6499,6803,7157,7413,7959,8451,8788,8963,9180,9496,9627,9795,10021,10256,10442,11134,11721,11989,12570]","[null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1.0,0.0,0,0,,False,True,1757697445101,,33,b5ed8553-19fc-43a4-ae35-6e256c500817,experiment_data_57dd3b0e91b7fc0001493db9_room_b5ed8553-19fc-43a4-ae35-6e256c500817_2025-09-12T17-25-40-624Z.xlsx,ExperimentData,Human-AI
1,2P2G,gpt-4.1-mini,1,57dd3b0e91b7fc0001493db9,b5ed8553-19fc-43a4-ae35-6e256c500817,0.0,1.0,False,,,,gpt-4.1-mini,1.0,13,45,False,,no_new_goal,,1757697447128,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7],[3,6],[2,6]]","[[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[7,5],[7,4],[6,4],[5,4],[4,4],[3,4],[2,4],[2,5],[2,6],[2,7],[2,6],[2,5],[1,5],[0,5],[0,5],[1,5],[2,5],[3,5],[4,5],[5,5],[4,5],[5,5],[6,5],[5,5],[6,5],[5,5],[4,5],[5,5],[4,5],[3,5],[2,5],[1,5],[0,5],[0,5],[1,5],[2,5],[2,6],[2,7],[1,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[1,0],[1,0],[-1,0],[1,0],[-1,0],[-1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[0,1],[0,1],[-1,0],[0,-1]]","[1272,1585,1804,2064,2263,2671,2986,3281,3680,4620,4917,5770,6202]","[1272,1585,1804,2064,2263,2671,2986,3281,3680,4620,4917,5770,6202,7208,7661,8272,8563,8844,9373,9884,10209,10465,11092,11254,11592,12061,12166,12546,12810,13069,13472,13794,14265,14437,14656,14995,15429,15598,15764,16167,16518,16771,17090,17407,17684]","[null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757697464813,,45,b5ed8553-19fc-43a4-ae35-6e256c500817,experiment_data_57dd3b0e91b7fc0001493db9_room_b5ed8553-19fc-43a4-ae35-6e256c500817_2025-09-12T17-25-40-624Z.xlsx,ExperimentData,Human-AI
2,2P2G,gpt-4.1-mini,1,57dd3b0e91b7fc0001493db9,b5ed8553-19fc-43a4-ae35-6e256c500817,0.0,1.0,False,,,,gpt-4.1-mini,1.0,12,31,False,,no_new_goal,,1757697466839,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8]]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[7,10],[7,11],[6,11],[5,11],[4,11],[3,11],[2,11],[1,11],[0,11],[0,11],[1,11],[2,11],[3,11],[3,10],[3,9],[3,8],[3,7],[2,7],[1,7],[1,6],[1,5],[1,6],[1,7]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[0,-1],[0,-1],[0,1],[0,1],[0,1]]","[1366,1550,1833,2041,2481,2834,3304,3704,4379,4733,6823,10272]","[1366,1550,1833,2041,2481,2834,3304,3704,4379,4733,6823,10272,11182,11488,11697,12144,12396,12541,12900,13173,13479,13784,14202,14555,14740,15271,15422,15762,16055,16268,16511]","[null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757697483351,,31,b5ed8553-19fc-43a4-ae35-6e256c500817,experiment_data_57dd3b0e91b7fc0001493db9_room_b5ed8553-19fc-43a4-ae35-6e256c500817_2025-09-12T17-25-40-624Z.xlsx,ExperimentData,Human-AI
3,2P2G,gpt-4.1-mini,1,57dd3b0e91b7fc0001493db9,b5ed8553-19fc-43a4-ae35-6e256c500817,0.0,1.0,False,,,,gpt-4.1-mini,0.0,11,23,False,,no_new_goal,,1757697485372,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[6,9],[5,9],[4,9],[3,9],[2,9]]","[[7,4],[8,4],[7,4],[6,4],[5,4],[4,4],[5,4],[6,4],[7,4],[7,5],[7,6],[6,6],[7,6],[8,6],[9,6],[10,6],[11,6],[12,6],[11,6],[12,6],[12,7],[13,7],[13,8]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[1,0],[0,1],[1,0],[0,1],[0,1]]","[2084,2246,2407,2593,3244,7791,8134,8399,8652,8817,10281]","[2084,2246,2407,2593,3244,7791,8134,8399,8652,8817,10281,11224,11459,12012,12538,12743,13109,13327,13700,14290,14644,15000,15274]","[null,null,null,null,null,0,0,0,0,0,0]","[1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1]",0.0,1.0,0,1,,False,False,1757697500647,,23,b5ed8553-19fc-43a4-ae35-6e256c500817,experiment_data_57dd3b0e91b7fc0001493db9_room_b5ed8553-19fc-43a4-ae35-6e256c500817_2025-09-12T17-25-40-624Z.xlsx,ExperimentData,Human-AI
4,2P2G,gpt-4.1-mini,1,57dd3b0e91b7fc0001493db9,b5ed8553-19fc-43a4-ae35-6e256c500817,0.0,1.0,False,,,,gpt-4.1-mini,0.0,19,23,False,,no_new_goal,,1757697502681,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1]","[[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,8],[6,9],[6,10],[6,11],[6,10],[6,9],[6,10],[6,11],[6,12],[7,12],[7,13],[7,14],[6,14]]","[[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[5,7],[5,6],[5,5],[5,4],[4,4],[3,4],[4,4],[5,4],[4,4],[5,4],[6,4],[5,4],[5,3],[5,2],[5,1],[5,0],[5,1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[1,0],[0,1],[0,1],[-1,0],[0,-1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[1,0],[1,0],[-1,0],[1,0],[1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[1,0]]","[2831,2976,3400,3632,4092,5661,7236,7759,9721,12067,12461,13465,13750,14003,14966,15426,15869,16454,16987]","[2831,2976,3400,3632,4092,5661,7236,7759,9721,12067,12461,13465,13750,14003,14966,15426,15869,16454,16987,17767,18199,18783,19059]","[null,null,null,null,null,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1.0,0.0,1,0,,False,False,1757697521741,,23,b5ed8553-19fc-43a4-ae35-6e256c500817,experiment_data_57dd3b0e91b7fc0001493db9_room_b5ed8553-19fc-43a4-ae35-6e256c500817_2025-09-12T17-25-40-624Z.xlsx,ExperimentData,Human-AI
5,2P2G,gpt-4.1-mini,1,57dd3b0e91b7fc0001493db9,b5ed8553-19fc-43a4-ae35-6e256c500817,0.0,1.0,False,,,,gpt-4.1-mini,1.0,15,18,False,,no_new_goal,,1757697523766,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1]","[[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[7,5],[6,5],[5,5],[4,5],[3,5],[2,5],[1,5],[0,5],[0,5]]","[[7,1],[6,1],[7,1],[7,2],[6,2],[7,2],[6,2],[5,2],[4,2],[3,2],[2,2],[1,2],[0,2],[0,2],[0,2],[0,3],[0,4],[0,5]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1]]","[[-1,0],[1,0],[0,1],[-1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1]]","[1652,1929,2139,2425,2765,3062,4486,4631,5088,5448,5777,5894,6096,6368,7028]","[1652,1929,2139,2425,2765,3062,4486,4631,5088,5448,5777,5894,6096,6368,7028,7968,8321,8577]","[null,null,null,null,null,null,0,0,0,0,0,0,0,0,0]","[0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757697532343,,18,b5ed8553-19fc-43a4-ae35-6e256c500817,experiment_data_57dd3b0e91b7fc0001493db9_room_b5ed8553-19fc-43a4-ae35-6e256c500817_2025-09-12T17-25-40-624Z.xlsx,ExperimentData,Human-AI
