trialIndex,experimentType,partnerAgentType,currentPlayer,participantId,roomId,humanPlayerIndex,aiPlayerIndex,partnerFallbackOccurred,partnerFallbackReason,partnerFallbackStage,partnerFallbackTime,partnerFallbackAIType,collaborationSucceeded,player1GoalReachedStep,player2GoalReachedStep,newGoalPresented,newGoalPosition,distanceCondition,isNewGoalCloserToPlayer2,trialStartTime,gptErrorEvents,currentPlayerIndex,player1Trajectory,player2Trajectory,player1Actions,player2Actions,player1RT,player2RT,player1CurrentGoal,player2CurrentGoal,player1FirstDetectedGoal,player2FirstDetectedGoal,player1FinalReachedGoal,player2FinalReachedGoal,firstDetectedSharedGoal,_finalized,completed,endTime,newGoalPresentedTime,totalSteps,source_file,file_index
5,2P3G,human,1,5bddfba7712eb800010d3a61,e966ae9a-efbe-4448-94ba-022d109d13de,,,False,,,,,1.0,34,32,True,"[11,5]",closer_to_player2,1.0,1757787138576,[],"[1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,6],[7,6],[7,5],[8,5],[9,5],[8,5],[7,5],[7,4],[7,3],[7,2]]","[[14,7],[13,7],[12,7],[11,7],[10,7],[10,8],[10,9],[10,8],[10,7],[10,6],[10,5],[10,4],[10,3],[9,3],[8,3],[7,3],[7,2]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[1,0],[0,-1],[1,0],[1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1]]","[1303,1535,1711,1911,2391,3039,3783,4711,6175,6935,7127,10095,11231,13367,13599,14623,15055]","[17,231,402,597,3009,4047,4546,4652,5570,5852,6916,10197,12635,12642,12922,14171,14385]","[null,null,null,null,null,null,0,0,0,2,2,2,2,0,0,0,0]","[null,null,null,null,1,1,1,0,2,2,2,2,0,0,0,0,0]",0.0,1.0,0,0,0.0,False,True,1757787153631,16.0,34,experiment_data_5bddfba7712eb800010d3a61_room_e966ae9a-efbe-4448-94ba-022d109d13de_2025-09-13T18-15-16-767Z.xlsx,37
6,2P3G,human,1,5bddfba7712eb800010d3a61,e966ae9a-efbe-4448-94ba-022d109d13de,,,False,,,,,1.0,29,27,True,"[9,7]",closer_to_player2,1.0,1757787155645,[],"[0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,5],[6,5],[5,5],[4,5],[3,5],[2,5],[1,5],[0,5],[0,5],[0,6]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8],[1,8],[0,8]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1]]","[1650,1882,2074,2242,2402,4082,4506,5066,5265,5442,5610,5785,5970,6346,6513]","[1653,1917,2201,2520,2836,3349,4141,4485,4762,5376,5613,5811,5991,6251]","[null,null,null,null,null,0,0,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757787162159,13.0,29,experiment_data_5bddfba7712eb800010d3a61_room_e966ae9a-efbe-4448-94ba-022d109d13de_2025-09-13T18-15-16-767Z.xlsx,37
7,2P3G,human,1,5bddfba7712eb800010d3a61,e966ae9a-efbe-4448-94ba-022d109d13de,,,False,,,,,1.0,27,30,True,"[4,6]",closer_to_player1,0.0,1757787164164,[],"[0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1]","[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[6,5],[5,5],[4,5],[3,5],[2,5],[1,5],[0,5],[0,5],[0,6]]","[[7,14],[7,13],[7,12],[7,11],[6,11],[5,11],[4,11],[3,11],[2,11],[1,11],[0,11],[0,11],[0,10],[0,9],[0,8]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1]]","[[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1]]","[915,1108,1274,1443,1627,2147,2331,2498,2666,2851,3162,3403,3595,3995,4299]","[1453,1658,1998,2402,2788,3005,3199,3373,3553,3744,3914,4214,4424,4634,4803]","[null,null,null,null,null,0,0,2,2,0,0,0,0,0,0]","[null,null,null,0,2,2,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757787168968,11.0,30,experiment_data_5bddfba7712eb800010d3a61_room_e966ae9a-efbe-4448-94ba-022d109d13de_2025-09-13T18-15-16-767Z.xlsx,37
8,2P3G,human,1,5bddfba7712eb800010d3a61,e966ae9a-efbe-4448-94ba-022d109d13de,,,False,,,,,1.0,22,26,False,,no_new_goal,,1757787170979,[],"[0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1]","[[7,11],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,1],[8,1],[7,1],[6,1],[5,1],[4,1],[3,1],[2,1],[1,1],[1,2],[1,3],[1,4],[1,5]]","[[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1]]","[[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1]]","[732,1428,1635,1859,2036,2219,3003,3211,3387,3564,3732,3907,4412]","[1898,2353,2633,2899,3173,3363,3558,3938,4400,4693,4909,5115,5278]","[null,null,null,null,null,null,0,0,0,0,0,0,0]","[1,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,1.0,0,0,0.0,False,True,1757787176258,,26,experiment_data_5bddfba7712eb800010d3a61_room_e966ae9a-efbe-4448-94ba-022d109d13de_2025-09-13T18-15-16-767Z.xlsx,37
9,2P3G,human,1,5bddfba7712eb800010d3a61,e966ae9a-efbe-4448-94ba-022d109d13de,,,False,,,,,1.0,23,19,True,"[13,6]",closer_to_player1,0.0,1757787178272,[],"[0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0]","[[13,7],[12,6],[11,6],[10,6],[9,6],[9,5],[9,4],[9,3],[9,2],[9,1],[8,1],[7,1]]","[[3,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2]]","[[0,-1],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0]]","[[-1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[751,1950,2190,2558,2910,3110,3286,3454,3630,4046,4262,4430]","[754,970,1155,1365,1645,2056,2255,2460,2640,3092,3458]","[0,0,2,2,2,0,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757787182703,8.0,23,experiment_data_5bddfba7712eb800010d3a61_room_e966ae9a-efbe-4448-94ba-022d109d13de_2025-09-13T18-15-16-767Z.xlsx,37
10,2P3G,human,1,5bddfba7712eb800010d3a61,e966ae9a-efbe-4448-94ba-022d109d13de,,,False,,,,,1.0,20,23,True,"[3,11]",closer_to_player1,1.0,1757787184716,[],"[0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1]","[[12,7],[11,7],[5,14],[5,14],[5,14],[5,14],[5,13],[5,12],[5,11],[4,11]]","[[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[0,12],[0,12],[0,12],[0,12],[0,11],[1,11],[2,11]]","[[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[1,0],[1,0],[1,0]]","[971,1162,2346,2554,2730,3690,3906,4074,4754,5018]","[1182,1431,1686,1901,2082,2402,2701,3058,3352,4801,5817,5841,6021]","[null,null,0,2,2,2,2,2,2,2]","[1,1,1,0,0,0,0,0,0,0,2,2,2]",0.0,1.0,2,2,0.0,False,True,1757787190738,9.0,23,experiment_data_5bddfba7712eb800010d3a61_room_e966ae9a-efbe-4448-94ba-022d109d13de_2025-09-13T18-15-16-767Z.xlsx,37
11,2P3G,gpt-4.1-mini,1,5bddfba7712eb800010d3a61,e966ae9a-efbe-4448-94ba-022d109d13de,0.0,1.0,True,partner-inactivity,in-game,1757787233292.0,gpt-4.1-mini,1.0,12,29,True,"[7,9]",closer_to_player2,1.0,1757787192748,[],"[0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[6,9],[5,9],[4,9],[3,9],[2,9],[1,9]]","[[7,4],[6,4],[5,4],[4,4],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[2,10],[1,10],[0,10],[0,10],[1,10],[1,9]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[0,-1],[-1,0]]","[3227,3514,3690,3866,4058,4786,6306,6506,6666,6826,7114,7314]","[43477,43715,43890,44479,44908,45166,45269,45762,46305,46486,46751,47073,47497,48067,48670,49296,49601]","[null,null,null,null,null,0,0,0,0,0,0,0]","[0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757787242349,13.0,29,experiment_data_5bddfba7712eb800010d3a61_room_e966ae9a-efbe-4448-94ba-022d109d13de_2025-09-13T18-15-16-767Z.xlsx,37
0,2P2G,human,1,607668ac450fc6e3025a131d,49124e6f-79b4-4627-ab53-ba0f80c28c33,,,False,,,,,1.0,22,23,False,,no_new_goal,,1757695216625,[],"[0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[9,6],[9,6],[9,5],[9,4],[9,3],[9,2]]","[[4,7],[5,7],[6,7],[7,7],[8,7],[9,7],[9,6],[9,5],[9,4],[9,3],[9,2]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[1598,2014,2373,3077,3821,4253,4845,5638,5893,6125,6317,6477]","[2182,2494,2750,3082,3960,5157,5641,5975,6236,6471,6637]","[null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757695223262,,23,experiment_data_607668ac450fc6e3025a131d_room_49124e6f-79b4-4627-ab53-ba0f80c28c33_2025-09-12T16-47-02-878Z.xlsx,38
1,2P2G,human,1,607668ac450fc6e3025a131d,49124e6f-79b4-4627-ab53-ba0f80c28c33,,,False,,,,,1.0,20,22,False,,no_new_goal,,1757695225265,[],"[1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6]]","[[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[1254,1749,2045,2437,2773,4245,4781,5173,5438,5613,5773]","[1113,1445,1791,2135,2620,5045,5334,5526,5730,5983,6656]","[null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757695231921,,22,experiment_data_607668ac450fc6e3025a131d_room_49124e6f-79b4-4627-ab53-ba0f80c28c33_2025-09-12T16-47-02-878Z.xlsx,38
2,2P2G,human,1,607668ac450fc6e3025a131d,49124e6f-79b4-4627-ab53-ba0f80c28c33,,,False,,,,,1.0,24,23,False,,no_new_goal,,1757695233925,[],"[0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8]]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[793,969,1153,1322,1513,1681,2314,2642,2849,3025,3866,4041]","[1011,1312,1571,1816,2231,2559,3084,3248,3434,3583,3721,3935]","[null,null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757695237967,,24,experiment_data_607668ac450fc6e3025a131d_room_49124e6f-79b4-4627-ab53-ba0f80c28c33_2025-09-12T16-47-02-878Z.xlsx,38
3,2P2G,human,1,607668ac450fc6e3025a131d,49124e6f-79b4-4627-ab53-ba0f80c28c33,,,False,,,,,1.0,18,22,False,,no_new_goal,,1757695239969,[],"[0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[6,9],[5,9],[4,9],[3,9],[2,9]]","[[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[6,9],[5,9],[4,9],[3,9],[2,9]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[838,1030,1189,1357,1526,1861,2093,2253,2405,2549,2709]","[863,1085,1347,1529,1751,2542,2676,2846,2974,3138,3306]","[null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757695243275,,22,experiment_data_607668ac450fc6e3025a131d_room_49124e6f-79b4-4627-ab53-ba0f80c28c33_2025-09-12T16-47-02-878Z.xlsx,38
4,2P2G,human,1,607668ac450fc6e3025a131d,49124e6f-79b4-4627-ab53-ba0f80c28c33,,,False,,,,,1.0,20,22,False,,no_new_goal,,1757695245280,[],"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1]","[[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2]]","[[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[1855,2038,2207,2383,2535,2759,2903,3063,3239,3743,3879]","[1066,1141,1310,1485,1669,3385,3540,3695,3853,3994,4703]","[null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757695249983,,22,experiment_data_607668ac450fc6e3025a131d_room_49124e6f-79b4-4627-ab53-ba0f80c28c33_2025-09-12T16-47-02-878Z.xlsx,38
5,2P2G,human,1,607668ac450fc6e3025a131d,49124e6f-79b4-4627-ab53-ba0f80c28c33,,,False,,,,,1.0,21,24,False,,no_new_goal,,1757695251986,[],"[0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1]","[[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6]]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[701,885,1037,1213,1372,1612,1797,1957,2109,2725,2893,3061]","[1039,1234,1437,1700,2168,2459,2645,2838,2963,3132,3259,3415]","[null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757695255401,,24,experiment_data_607668ac450fc6e3025a131d_room_49124e6f-79b4-4627-ab53-ba0f80c28c33_2025-09-12T16-47-02-878Z.xlsx,38
6,2P2G,human,1,607668ac450fc6e3025a131d,49124e6f-79b4-4627-ab53-ba0f80c28c33,,,False,,,,,1.0,21,26,False,,no_new_goal,,1757695257404,[],"[0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1]","[[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[611,794,962,1115,1274,1435,1627,1802,1963,2115,2274,2427,2578]","[747,974,1147,1330,1597,1833,2329,2504,2658,2812,3018,3149,3307]","[null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757695260712,,26,experiment_data_607668ac450fc6e3025a131d_room_49124e6f-79b4-4627-ab53-ba0f80c28c33_2025-09-12T16-47-02-878Z.xlsx,38
7,2P2G,human,1,607668ac450fc6e3025a131d,49124e6f-79b4-4627-ab53-ba0f80c28c33,,,False,,,,,1.0,21,26,False,,no_new_goal,,1757695262714,[],"[0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1]","[[0,7],[0,6],[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6],[7,5],[7,4],[7,3],[7,2]]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2]]","[[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[534,1062,1252,1421,1581,1741,1901,2365,2589,2741,2901,3061,3213]","[709,883,1055,1241,1449,1633,1840,3172,3333,3508,3668,3822,4032]","[0,0,0,0,0,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757695266746,,26,experiment_data_607668ac450fc6e3025a131d_room_49124e6f-79b4-4627-ab53-ba0f80c28c33_2025-09-12T16-47-02-878Z.xlsx,38
0,2P3G,human,1,607668ac450fc6e3025a131d,49124e6f-79b4-4627-ab53-ba0f80c28c33,,,False,,,,,0.0,25,-1,False,,no_new_goal,,1757695292353,[],"[0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8],[1,8]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[2,8],[2,7],[2,6],[2,5],[2,4],[2,3],[2,2],[2,1],[1,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0]]","[1030,1294,1470,1670,1814,2350,2734,3471,4174,4406,4990,5191,6006]","[2185,2367,2546,2701,2914,3086,3256,3760,3800,4671,5173,5612,9905,10417,10733,11021,11242,11422,11607,12165,15343,15605,15800,16010,16281,17288,25781]","[null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,-1,0.0,False,False,1757695352356,,40,experiment_data_607668ac450fc6e3025a131d_room_49124e6f-79b4-4627-ab53-ba0f80c28c33_2025-09-12T16-47-02-878Z.xlsx,38
1,2P3G,human,1,607668ac450fc6e3025a131d,49124e6f-79b4-4627-ab53-ba0f80c28c33,,,False,,,,,1.0,26,28,True,"[1,11]",equal_to_both,0.0,1757695354358,[],"[0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[8,7],[9,7],[8,7],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7]]","[[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[1219,1530,1819,2042,2346,2682,7258,7490,7738,7963,8554,9027,10755,11034,11211,11698]","[7898,7952,8122,8268,9895,10187,10571,10689,10952,11491,11701,11912]","[null,null,null,null,null,null,1,1,1,0,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0]",1.0,0.0,0,0,0.0,False,True,1757695366271,19.0,28,experiment_data_607668ac450fc6e3025a131d_room_49124e6f-79b4-4627-ab53-ba0f80c28c33_2025-09-12T16-47-02-878Z.xlsx,38
2,2P3G,human,1,607668ac450fc6e3025a131d,49124e6f-79b4-4627-ab53-ba0f80c28c33,,,False,,,,,1.0,32,34,False,,no_new_goal,,1757695368274,[],"[0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2],[7,1]]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[5,7],[5,6],[5,5],[5,4],[5,3],[5,2],[5,1],[5,0],[5,0],[6,0],[6,0]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[0,-1],[1,0]]","[870,1086,1247,1407,1558,1743,1918,3207,3479,3670,3840,5671,5871,7015]","[3105,3231,3420,3559,3736,3853,4022,4143,4596,4852,4983,5153,5475,5578,5592,5830,5985,6944,7200,7362]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695375636,,34,experiment_data_607668ac450fc6e3025a131d_room_49124e6f-79b4-4627-ab53-ba0f80c28c33_2025-09-12T16-47-02-878Z.xlsx,38
3,2P3G,human,1,607668ac450fc6e3025a131d,49124e6f-79b4-4627-ab53-ba0f80c28c33,,,False,,,,,1.0,25,35,True,"[10,9]",closer_to_player1,1.0,1757695377639,[],"[0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1]","[[7,14],[6,14],[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,0],[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8],[1,8],[1,7]]","[[-1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[-1,0]]","[1098,1810,1986,2154,2306,2458,2610,2762,2953,3306,3490,3650,3811,3962,4114,4282]","[1625,2386,2956,3174,3370,3513,3671,3886,4026,4368,4783,5029,5269,5386,6165,6330,6550,6931,9919]","[0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695387559,28.0,35,experiment_data_607668ac450fc6e3025a131d_room_49124e6f-79b4-4627-ab53-ba0f80c28c33_2025-09-12T16-47-02-878Z.xlsx,38
