participantId,group,posterior,plotGroup
session_22_player2,samplePosteriorOnlyGoalAndSignal_fromStart,0.7678454417684311,"samplePosteriorOnlyGoal+Signal
fromStart"
session_23_player1,TwoStageSignalAgent_sigmoidThreshold,0.6667072665777974,"TwoStageSignal
sigmoidThreshold"
session_23_player1,sampleJointGoalAndRSASignal_fromStart,0.7393009568128436,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_23_player1,sampleJointGoalAndSignal_afterNewGoal,0.7223761313455697,"sampleJointGoal+Signal
afterNewGoal"
session_23_player1,sampleJointGoalAndSignal_fromStart,0.8378177025279059,"sampleJointGoal+Signal
fromStart"
session_23_player1,sampleJointGoal_afterNewGoal,0.8072752475420044,"sampleJointGoal
afterNewGoal"
session_23_player1,samplePosteriorOnlyGoalAndSignal_fromStart,0.6516656046794186,"samplePosteriorOnlyGoal+Signal
fromStart"
session_23_player2,TwoStageSignalAgent_sigmoidThreshold,0.779629141467875,"TwoStageSignal
sigmoidThreshold"
session_23_player2,sampleJointGoalAndRSASignal_fromStart,0.758291287662351,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_23_player2,sampleJointGoalAndSignal_afterNewGoal,0.7464245040323974,"sampleJointGoal+Signal
afterNewGoal"
session_23_player2,sampleJointGoalAndSignal_fromStart,0.7611462314400117,"sampleJointGoal+Signal
fromStart"
session_23_player2,sampleJointGoal_afterNewGoal,0.8280080419250827,"sampleJointGoal
afterNewGoal"
session_23_player2,samplePosteriorOnlyGoalAndSignal_fromStart,0.7160050791787622,"samplePosteriorOnlyGoal+Signal
fromStart"
session_24_player1,TwoStageSignalAgent_sigmoidThreshold,0.8298948292057567,"TwoStageSignal
sigmoidThreshold"
session_24_player1,sampleJointGoalAndRSASignal_fromStart,0.7465677781948273,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
