group,participantId,sessionIndex,trialIndex,playerIndex,distanceCondition,stepFromNewGoal,posterior,plotGroup
sampleJointGoal_afterNewGoal,session_1_player2,1.0,8,2,closer_to_player1,1,0.5030114569565336,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,8,2,closer_to_player1,2,0.5051948452084931,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,8,2,closer_to_player1,3,0.506412608253975,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,8,2,closer_to_player1,4,0.511075598759968,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,8,2,closer_to_player1,5,0.5135471338798254,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,9,1,equal_to_both,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,9,1,equal_to_both,1,0.9966297924994918,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,9,1,equal_to_both,2,0.9966565217100126,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,9,1,equal_to_both,3,0.9999883254683489,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,9,1,equal_to_both,4,0.999999925173803,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,9,1,equal_to_both,5,0.9999999991666533,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,9,2,equal_to_both,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,9,2,equal_to_both,1,0.996646445117719,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,9,2,equal_to_both,2,0.9999792864034927,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,9,2,equal_to_both,3,0.9999794825982038,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,9,2,equal_to_both,4,0.9999793342049643,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,9,2,equal_to_both,5,0.9999999467398158,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,10,1,equal_to_both,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,10,1,equal_to_both,1,0.5000003208883179,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,10,1,equal_to_both,2,0.9982965180235982,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,10,1,equal_to_both,3,0.998302958473129,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,10,1,equal_to_both,4,0.999997065859916,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,10,1,equal_to_both,5,0.9999971689053261,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,10,2,equal_to_both,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,10,2,equal_to_both,1,0.9966371798229628,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,10,2,equal_to_both,2,0.9999791742756107,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,10,2,equal_to_both,3,0.9999997797863365,"sampleJointGoal
afterNewGoal"
